ProviderId,ProductCategory,ChannelId,Date,Amount,Value,PricingStrategy,Hour,Day,Month,MargeBrute,TauxRentabilité
ProviderId_5,financial_services,ChannelId_3,2019-02-14,2500.0,2500,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10700.0,10700,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5200.0,5200,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,9750.0,10943,2,16,14,2,-1193.0,-0.1090194644978525
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-644.0,644,2,16,14,2,-1288.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1000.0,1000,2,16,14,2,-2000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,16,14,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,9000000.0,9000000,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,49500.0,49500,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,data_bundles,ChannelId_3,2019-02-14,1750.0,1750,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-87.5,88,2,16,14,2,-175.5,-1.9943181818181819
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1000.0,1000,2,16,14,2,-2000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,16,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,9500.0,9500,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1000.0,1000,2,16,14,2,-2000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1000.0,1000,2,16,14,2,-2000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,20000.0,20000,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,3000.0,3000,2,16,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-150.0,150,2,16,14,2,-300.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-440.0,440,2,16,14,2,-880.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,16,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,6200.0,6200,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10700.0,10700,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,16,14,2,-40.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,9000.0,10170,2,16,14,2,-1170.0,-0.11504424778761062
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-644.0,644,2,16,14,2,-1288.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,data_bundles,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,16,14,2,-40.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5200.0,5200,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,16,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,16,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5300.0,5300,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-100.0,100,2,16,14,2,-200.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-25.0,25,2,16,14,2,-50.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10400.0,10400,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,16,14,2,0.0,0.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-10.0,10,2,16,14,2,-20.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,15750.0,15750,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5200.0,5200,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,16,14,2,-40.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1300.0,1300,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,16,14,2,-40.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-65.0,65,2,16,14,2,-130.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5000.0,5000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-86.0,86,2,16,14,2,-172.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,1000.0,1000,4,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,2000.0,2000,4,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,20000.0,20000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,550.0,550,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-100.0,100,2,16,14,2,-200.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,16,14,2,-100.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,16,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,16,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5200.0,5200,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5000.0,5000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1600.0,1600,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-100.0,100,2,16,14,2,-200.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,30000.0,30000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,16,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,16,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,20000.0,20000,2,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,16,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,5000.0,5000,4,16,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,16,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-250.0,250,2,17,14,2,-500.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1000.0,1000,2,17,14,2,-2000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,4600.0,4600,2,17,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,17,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,17,14,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,4500.0,4500,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-225.0,225,2,17,14,2,-450.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10700.0,10700,2,17,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,17,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,17,14,2,-100.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,tv,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,17,14,2,-40.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,17,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5000.0,5000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,17,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,17,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,17,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,17,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,17,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,15000.0,15000,2,17,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,15000.0,15000,2,17,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,17,14,2,0.0,0.0
